,Scenario,Year,Income Group,Groups,PM2.5 Exposure,NOx Exposure,SO2 Exposure
3,G: Low Carbon 2035 Mandate,2050,<$25k,Latinx/Hispanic,0.01685789863764682,0.06545924410119315,0.007565529368522603
4,G: Low Carbon 2035 Mandate,2050,<$25k,Indigenous,0.009447669590025416,0.03286038245066492,0.0034249290131530188
5,G: Low Carbon 2035 Mandate,2050,<$25k,Non-Latinx White,0.015612570561679362,0.05248370411620093,0.005572852983602003
0,G: Low Carbon 2035 Mandate,2050,$25k-$50k,Total,0.01597278270555544,0.051274353266050315,0.005303761753774009
1,G: Low Carbon 2035 Mandate,2050,$25k-$50k,Black,0.020195725272205516,0.06940166577452532,0.0065502286524498935
2,G: Low Carbon 2035 Mandate,2050,$25k-$50k,Asian,0.015376265351522147,0.05692929384534017,0.006199100801603738
3,G: Low Carbon 2035 Mandate,2050,$25k-$50k,Latinx/Hispanic,0.016999352074139756,0.05970985696430548,0.007361581560330624
4,G: Low Carbon 2035 Mandate,2050,$25k-$50k,Indigenous,0.010861026528639,0.03294706262904701,0.003215113173757357
5,G: Low Carbon 2035 Mandate,2050,$25k-$50k,Non-Latinx White,0.016243194623092375,0.04996430960161808,0.005161837700996293
0,G: Low Carbon 2035 Mandate,2050,$50k-$75k,Total,0.013820748449936778,0.045781183929099856,0.004845588512298962
1,G: Low Carbon 2035 Mandate,2050,$50k-$75k,Black,0.019716610594603536,0.06844760121008366,0.0065392764537075725
2,G: Low Carbon 2035 Mandate,2050,$50k-$75k,Asian,0.014292452728709973,0.052134314559441605,0.0057616594497113885
3,G: Low Carbon 2035 Mandate,2050,$50k-$75k,Latinx/Hispanic,0.016659520671899485,0.05651765746808947,0.006900243621548533
4,G: Low Carbon 2035 Mandate,2050,$50k-$75k,Indigenous,0.011142432731774324,0.03605703391027148,0.0038370130633397573
5,G: Low Carbon 2035 Mandate,2050,$50k-$75k,Non-Latinx White,0.014645718310150078,0.04770846278796973,0.005047053145853953
0,G: Low Carbon 2035 Mandate,2050,$75k-$100k,Total,0.01301848393569807,0.04647194839269342,0.004817086929995182
1,G: Low Carbon 2035 Mandate,2050,$75k-$100k,Black,0.017527101390897446,0.06406081598261296,0.005700408625103792
2,G: Low Carbon 2035 Mandate,2050,$75k-$100k,Asian,0.01336018660235316,0.04849118923418201,0.0053251570662141085
3,G: Low Carbon 2035 Mandate,2050,$75k-$100k,Latinx/Hispanic,0.01678905878051379,0.057995685190522187,0.006914783812925402
4,G: Low Carbon 2035 Mandate,2050,$75k-$100k,Indigenous,0.011453939355924758,0.03855715397837134,0.004355399209025725
5,G: Low Carbon 2035 Mandate,2050,$75k-$100k,Non-Latinx White,0.014609692627575402,0.052039029702800915,0.005391651496840162
0,G: Low Carbon 2035 Mandate,2050,$100k-$125k,Total,0.013515675984410284,0.05041961710717619,0.0049591997479369225
1,G: Low Carbon 2035 Mandate,2050,$100k-$125k,Black,0.01850555293084482,0.06736094897975395,0.006203537470873061
2,G: Low Carbon 2035 Mandate,2050,$100k-$125k,Asian,0.013859813820300597,0.05092458508730895,0.005332850624648207
3,G: Low Carbon 2035 Mandate,2050,$100k-$125k,Latinx/Hispanic,0.018390359382588903,0.06396667672283424,0.0074346022973577714
4,G: Low Carbon 2035 Mandate,2050,$100k-$125k,Indigenous,0.015132992267351014,0.051297128971311265,0.0058408492460898355
5,G: Low Carbon 2035 Mandate,2050,$100k-$125k,Non-Latinx White,0.015260670096127821,0.05733302968486167,0.005573905944025814
0,G: Low Carbon 2035 Mandate,2050,$125k-$150k,Total,0.015124569409619452,0.05472817529346828,0.00540297463943114
1,G: Low Carbon 2035 Mandate,2050,$125k-$150k,Black,0.017653320524683776,0.0638748986079018,0.005633435986277626
2,G: Low Carbon 2035 Mandate,2050,$125k-$150k,Asian,0.017222376839839352,0.059389832895240365,0.006402064067023955
3,G: Low Carbon 2035 Mandate,2050,$125k-$150k,Latinx/Hispanic,0.022282969419874597,0.07218326812133169,0.008373710855812731
4,G: Low Carbon 2035 Mandate,2050,$125k-$150k,Indigenous,0.018128341450333953,0.058279905625632025,0.006614075155322197
5,G: Low Carbon 2035 Mandate,2050,$125k-$150k,Non-Latinx White,0.01725645746983197,0.0630737942302645,0.006148898783303303
0,G: Low Carbon 2035 Mandate,2050,>$150k,Total,0.013648542818136059,0.05691919969172856,0.0051208917813359315
1,G: Low Carbon 2035 Mandate,2050,>$150k,Black,0.019109968257341396,0.07983532157939247,0.008264110020167269
2,G: Low Carbon 2035 Mandate,2050,>$150k,Asian,0.015151804925647168,0.055870253702048525,0.005727401471739734
3,G: Low Carbon 2035 Mandate,2050,>$150k,Latinx/Hispanic,0.017216051317497105,0.06827809566570778,0.007103304343345898
4,G: Low Carbon 2035 Mandate,2050,>$150k,Indigenous,0.013917327021808607,0.053140467844779056,0.005124719847687463
5,G: Low Carbon 2035 Mandate,2050,>$150k,Non-Latinx White,0.014811162212375538,0.06305044513745608,0.005511040872213693
0,H: Low Carbon 2050 Mandate,2020,<$25k,Total,0.9862415024521299,1.0178138670262804,0.8282457270775776
1,H: Low Carbon 2050 Mandate,2020,<$25k,Black,1.152937634021104,1.2191927109814247,0.9469834227790215
2,H: Low Carbon 2050 Mandate,2020,<$25k,Asian,0.7707377149945258,0.8587913099568566,0.6532416551178372
3,H: Low Carbon 2050 Mandate,2020,<$25k,Latinx/Hispanic,0.6288161253186122,0.7968936919251335,0.5300788036199134
4,H: Low Carbon 2050 Mandate,2020,<$25k,Indigenous,0.5648334545443512,0.6231507725196952,0.6926877938756474
5,H: Low Carbon 2050 Mandate,2020,<$25k,Non-Latinx White,0.9978895532434878,0.9524260078299304,0.847838612151674
0,H: Low Carbon 2050 Mandate,2020,$25k-$50k,Total,0.9492257263460001,0.8626007502009376,0.7343680864781263
1,H: Low Carbon 2050 Mandate,2020,$25k-$50k,Black,1.1416643584713015,1.124417711467661,0.8031664188926566
2,H: Low Carbon 2050 Mandate,2020,$25k-$50k,Asian,0.6783274704195719,0.7774221901212508,0.5036789485674587
3,H: Low Carbon 2050 Mandate,2020,$25k-$50k,Latinx/Hispanic,0.60601971397501,0.6583931957505528,0.4907823527852447
4,H: Low Carbon 2050 Mandate,2020,$25k-$50k,Indigenous,0.6811712473869359,0.5707452650226337,0.5051505606594431
5,H: Low Carbon 2050 Mandate,2020,$25k-$50k,Non-Latinx White,1.037978825502717,0.8997082555017513,0.8224643898036007
0,H: Low Carbon 2050 Mandate,2020,$50k-$75k,Total,0.8544341614172057,0.8280441061287444,0.686416273285295
1,H: Low Carbon 2050 Mandate,2020,$50k-$75k,Black,1.1163081385550324,1.1221817730652117,0.7095603341209491
2,H: Low Carbon 2050 Mandate,2020,$50k-$75k,Asian,0.6225281401351869,0.7193984283607783,0.4392865682120122
3,H: Low Carbon 2050 Mandate,2020,$50k-$75k,Latinx/Hispanic,0.5812772542629483,0.6349327538571977,0.4302484288446433
4,H: Low Carbon 2050 Mandate,2020,$50k-$75k,Indigenous,0.6489102357465321,0.59435722849876,0.5010023254204086
5,H: Low Carbon 2050 Mandate,2020,$50k-$75k,Non-Latinx White,0.9657051586733504,0.9184231896876297,0.8050962955768335
0,H: Low Carbon 2050 Mandate,2020,$75k-$100k,Total,0.7459447914658025,0.8084113053507544,0.5671196468345312
1,H: Low Carbon 2050 Mandate,2020,$75k-$100k,Black,1.0975444586898648,1.1580446262929671,0.6262101607428621
2,H: Low Carbon 2050 Mandate,2020,$75k-$100k,Asian,0.597296632901539,0.6941750836833318,0.3925877905708823
3,H: Low Carbon 2050 Mandate,2020,$75k-$100k,Latinx/Hispanic,0.5916581238939972,0.6776537939543116,0.40892918080269336
4,H: Low Carbon 2050 Mandate,2020,$75k-$100k,Indigenous,0.5786804243276426,0.5829816305764054,0.4382603184368244
5,H: Low Carbon 2050 Mandate,2020,$75k-$100k,Non-Latinx White,0.8641813051385715,0.9331715791904364,0.6835647899480112
0,H: Low Carbon 2050 Mandate,2020,$100k-$125k,Total,0.7495614856249432,0.8610203292318805,0.5105327740203743
1,H: Low Carbon 2050 Mandate,2020,$100k-$125k,Black,1.1769541335569236,1.2628407539386126,0.6546717035608782
2,H: Low Carbon 2050 Mandate,2020,$100k-$125k,Asian,0.6520272242381439,0.7584981187276552,0.39215323763933163
3,H: Low Carbon 2050 Mandate,2020,$100k-$125k,Latinx/Hispanic,0.6639875264366656,0.772537368847212,0.42548787909580627
4,H: Low Carbon 2050 Mandate,2020,$100k-$125k,Indigenous,0.7060178345463677,0.7372041864291901,0.49172469584285405
5,H: Low Carbon 2050 Mandate,2020,$100k-$125k,Non-Latinx White,0.863511511201846,0.9974914728712903,0.606522384470269
0,H: Low Carbon 2050 Mandate,2020,$125k-$150k,Total,0.8345757639054233,0.9313486360923467,0.5267990298190457
1,H: Low Carbon 2050 Mandate,2020,$125k-$150k,Black,1.319847336031094,1.3644327075678928,0.6816913555276527
2,H: Low Carbon 2050 Mandate,2020,$125k-$150k,Asian,0.792977336292842,0.8732432458839725,0.4602016441575757
3,H: Low Carbon 2050 Mandate,2020,$125k-$150k,Latinx/Hispanic,0.8406314902120553,0.9215543591612337,0.5263178527792566
4,H: Low Carbon 2050 Mandate,2020,$125k-$150k,Indigenous,0.8667073611398368,0.8700767604559299,0.5674458805681495
5,H: Low Carbon 2050 Mandate,2020,$125k-$150k,Non-Latinx White,0.9640553702842258,1.0852057538424684,0.6244269714739947
0,H: Low Carbon 2050 Mandate,2020,>$150k,Total,0.8396736707745504,1.0085029941341497,0.4787122128656827
1,H: Low Carbon 2050 Mandate,2020,>$150k,Black,1.2281366768360285,1.3884128345996678,0.7130055465289832
2,H: Low Carbon 2050 Mandate,2020,>$150k,Asian,0.7547460310234212,0.8704367594037947,0.40254950527486666
3,H: Low Carbon 2050 Mandate,2020,>$150k,Latinx/Hispanic,0.8346403353648782,0.9981263986478996,0.482508052983236
4,H: Low Carbon 2050 Mandate,2020,>$150k,Indigenous,0.9232609369224923,0.9551832972290094,0.5489277825745916
5,H: Low Carbon 2050 Mandate,2020,>$150k,Non-Latinx White,0.9390346164708309,1.1386558044193922,0.5411847172671979
0,H: Low Carbon 2050 Mandate,2026,<$25k,Total,1.0374383326206824,1.0555759513152299,0.8547275754506966
1,H: Low Carbon 2050 Mandate,2026,<$25k,Black,1.2204037546555504,1.271049760227171,0.9838447254929978
2,H: Low Carbon 2050 Mandate,2026,<$25k,Asian,0.7906841950721096,0.8696704386643552,0.6562519430342734
3,H: Low Carbon 2050 Mandate,2026,<$25k,Latinx/Hispanic,0.6408405732706232,0.804953622242379,0.5259488005945522
4,H: Low Carbon 2050 Mandate,2026,<$25k,Indigenous,0.5652453435606258,0.6183774934672718,0.6699556828542971
5,H: Low Carbon 2050 Mandate,2026,<$25k,Non-Latinx White,1.0510396512650462,0.9903614720931988,0.8773199205620462
0,H: Low Carbon 2050 Mandate,2026,$25k-$50k,Total,0.9943571298960935,0.8907732386629866,0.7540075895057332
1,H: Low Carbon 2050 Mandate,2026,$25k-$50k,Black,1.205043990773924,1.1685158509263203,0.8316726326438888
2,H: Low Carbon 2050 Mandate,2026,$25k-$50k,Asian,0.694811265590001,0.7848215736754294,0.5019832995566239
3,H: Low Carbon 2050 Mandate,2026,$25k-$50k,Latinx/Hispanic,0.6229481327606571,0.6638428403919872,0.48991019326693974
4,H: Low Carbon 2050 Mandate,2026,$25k-$50k,Indigenous,0.6800580147397359,0.5613332270216991,0.47507778988538885
5,H: Low Carbon 2050 Mandate,2026,$25k-$50k,Non-Latinx White,1.088690217382136,0.9315115380563105,0.8468101631292867
0,H: Low Carbon 2050 Mandate,2026,$50k-$75k,Total,0.88145882383942,0.8441982029902618,0.6936059379754332
1,H: Low Carbon 2050 Mandate,2026,$50k-$75k,Black,1.1631947475121955,1.1552796914345667,0.7235475610172661
2,H: Low Carbon 2050 Mandate,2026,$50k-$75k,Asian,0.635391330476819,0.7244455465895153,0.4365941837946054
3,H: Low Carbon 2050 Mandate,2026,$50k-$75k,Latinx/Hispanic,0.5925251698434549,0.6356068828642014,0.42293221796063835
4,H: Low Carbon 2050 Mandate,2026,$50k-$75k,Indigenous,0.6454796806474743,0.5824966898765742,0.46944302207807137
5,H: Low Carbon 2050 Mandate,2026,$50k-$75k,Non-Latinx White,0.9964557667861749,0.9371298673976434,0.8150089656616135
0,H: Low Carbon 2050 Mandate,2026,$75k-$100k,Total,0.7594521503727018,0.8141758921831483,0.5616187612432064
1,H: Low Carbon 2050 Mandate,2026,$75k-$100k,Black,1.123644693270804,1.177248101419191,0.6253830873603509
2,H: Low Carbon 2050 Mandate,2026,$75k-$100k,Asian,0.6048051838635461,0.6965215356743505,0.38610168989087523
3,H: Low Carbon 2050 Mandate,2026,$75k-$100k,Latinx/Hispanic,0.5997389107084287,0.6777790685863557,0.39931872366519994
4,H: Low Carbon 2050 Mandate,2026,$75k-$100k,Indigenous,0.5792111679564047,0.5768911264510465,0.417900941227391
5,H: Low Carbon 2050 Mandate,2026,$75k-$100k,Non-Latinx White,0.8800565241026863,0.9396957020387297,0.6774711161010798
0,H: Low Carbon 2050 Mandate,2026,$100k-$125k,Total,0.7578825012444848,0.864132321256074,0.4999475744431253
1,H: Low Carbon 2050 Mandate,2026,$100k-$125k,Black,1.1879657889263904,1.275335405097452,0.6342269682623742
2,H: Low Carbon 2050 Mandate,2026,$100k-$125k,Asian,0.6584280611225377,0.7611995343818325,0.3840714243702114
3,H: Low Carbon 2050 Mandate,2026,$100k-$125k,Latinx/Hispanic,0.6695577104849558,0.7741710236487596,0.41196801382188847
4,H: Low Carbon 2050 Mandate,2026,$100k-$125k,Indigenous,0.7087986029669767,0.7341412670104484,0.46866178430389316
5,H: Low Carbon 2050 Mandate,2026,$100k-$125k,Non-Latinx White,0.8735971090806279,1.0007789766517061,0.5948592160329784
0,H: Low Carbon 2050 Mandate,2026,$125k-$150k,Total,0.8437096949815366,0.9397556323782749,0.5155498390562913
1,H: Low Carbon 2050 Mandate,2026,$125k-$150k,Black,1.3261622799431085,1.3781034261063951,0.6547545067998216
2,H: Low Carbon 2050 Mandate,2026,$125k-$150k,Asian,0.8022906440203146,0.8837001015461567,0.45192981478267696
3,H: Low Carbon 2050 Mandate,2026,$125k-$150k,Latinx/Hispanic,0.8459497624256821,0.9312650545277769,0.506338009136942
4,H: Low Carbon 2050 Mandate,2026,$125k-$150k,Indigenous,0.8703275275265093,0.873571435728373,0.5423308574717094
5,H: Low Carbon 2050 Mandate,2026,$125k-$150k,Non-Latinx White,0.9752129170000186,1.0946425337516665,0.6119249113953996
0,H: Low Carbon 2050 Mandate,2026,>$150k,Total,0.844096376446057,1.014361099676934,0.47025919917220216
1,H: Low Carbon 2050 Mandate,2026,>$150k,Black,1.2348724371036546,1.4057358000413436,0.6866103511033546
2,H: Low Carbon 2050 Mandate,2026,>$150k,Asian,0.7564926030783532,0.8765001170121122,0.3907763822020396
3,H: Low Carbon 2050 Mandate,2026,>$150k,Latinx/Hispanic,0.8399967835343286,1.0068171789893612,0.4719277607086832
4,H: Low Carbon 2050 Mandate,2026,>$150k,Indigenous,0.9306312003639495,0.9611378792013193,0.5374822116055433
5,H: Low Carbon 2050 Mandate,2026,>$150k,Non-Latinx White,0.9444382255792346,1.1448479351843277,0.5330130013003723
0,H: Low Carbon 2050 Mandate,2030,<$25k,Total,0.9373655616648873,0.9584263553266721,0.7741883209309273
1,H: Low Carbon 2050 Mandate,2030,<$25k,Black,1.1128376878411437,1.1634692852891235,0.9026010305317215
2,H: Low Carbon 2050 Mandate,2030,<$25k,Asian,0.7032479480351229,0.781936066651493,0.5866164177334955
3,H: Low Carbon 2050 Mandate,2030,<$25k,Latinx/Hispanic,0.5500596819953981,0.7046763001483596,0.43184937864184236
4,H: Low Carbon 2050 Mandate,2030,<$25k,Indigenous,0.5094654097481441,0.5667260413706071,0.6297991021416822
5,H: Low Carbon 2050 Mandate,2030,<$25k,Non-Latinx White,0.9460639483658669,0.8955904208548915,0.7921209312400622
0,H: Low Carbon 2050 Mandate,2030,$25k-$50k,Total,0.892698502248363,0.8028611287032245,0.6769032633493877
1,H: Low Carbon 2050 Mandate,2030,$25k-$50k,Black,1.084061573403381,1.056576070974375,0.7418613876592599
2,H: Low Carbon 2050 Mandate,2030,$25k-$50k,Asian,0.6155016270973804,0.701880940031424,0.43623162108874575
3,H: Low Carbon 2050 Mandate,2030,$25k-$50k,Latinx/Hispanic,0.5308576693109311,0.5733570933453167,0.4009591582709169
4,H: Low Carbon 2050 Mandate,2030,$25k-$50k,Indigenous,0.5899311239949271,0.4953715336653044,0.4242521455132696
5,H: Low Carbon 2050 Mandate,2030,$25k-$50k,Non-Latinx White,0.9810716376184154,0.8422784044333747,0.7665930666015645
0,H: Low Carbon 2050 Mandate,2030,$50k-$75k,Total,0.791051134247716,0.7625555165605258,0.6251434427574909
1,H: Low Carbon 2050 Mandate,2030,$50k-$75k,Black,1.0307000937212436,1.032652758728031,0.6218971501477907
2,H: Low Carbon 2050 Mandate,2030,$50k-$75k,Asian,0.5589350435927529,0.6450770849519105,0.3745457811129522
3,H: Low Carbon 2050 Mandate,2030,$50k-$75k,Latinx/Hispanic,0.5055868456165677,0.5517784311921867,0.3462678878159861
4,H: Low Carbon 2050 Mandate,2030,$50k-$75k,Indigenous,0.5564207502137413,0.5115896352576869,0.41267587095069985
5,H: Low Carbon 2050 Mandate,2030,$50k-$75k,Non-Latinx White,0.8985741479002061,0.8501706244849909,0.7418086792847556
0,H: Low Carbon 2050 Mandate,2030,$75k-$100k,Total,0.6752072312914491,0.7319300277052138,0.49836805748741164
1,H: Low Carbon 2050 Mandate,2030,$75k-$100k,Black,0.9828563748938999,1.0449135253685633,0.519283232466445
2,H: Low Carbon 2050 Mandate,2030,$75k-$100k,Asian,0.5300156632057424,0.6185219756127711,0.32634679858333027
3,H: Low Carbon 2050 Mandate,2030,$75k-$100k,Latinx/Hispanic,0.5109370216121764,0.5896940165844174,0.3217631442175789
4,H: Low Carbon 2050 Mandate,2030,$75k-$100k,Indigenous,0.4979365213658736,0.5049515276884822,0.3587354604190573
5,H: Low Carbon 2050 Mandate,2030,$75k-$100k,Non-Latinx White,0.7857800319850349,0.8478595581547803,0.6075646299599652
0,H: Low Carbon 2050 Mandate,2030,$100k-$125k,Total,0.666402044112976,0.7716708966661221,0.43010685171880897
1,H: Low Carbon 2050 Mandate,2030,$100k-$125k,Black,1.0232334915937074,1.119668331580754,0.4993341850018183
2,H: Low Carbon 2050 Mandate,2030,$100k-$125k,Asian,0.5732836640409182,0.6736269806824537,0.3171964355862341
3,H: Low Carbon 2050 Mandate,2030,$100k-$125k,Latinx/Hispanic,0.5656748741145265,0.6699096805172123,0.317464740167191
4,H: Low Carbon 2050 Mandate,2030,$100k-$125k,Indigenous,0.6000574829790897,0.6350325621505067,0.38102438567235636
5,H: Low Carbon 2050 Mandate,2030,$100k-$125k,Non-Latinx White,0.7712186921825973,0.8967408717548924,0.5180917284739486
0,H: Low Carbon 2050 Mandate,2030,$125k-$150k,Total,0.7339648048040143,0.8321377200993713,0.4266897096012675
1,H: Low Carbon 2050 Mandate,2030,$125k-$150k,Black,1.144470232342203,1.2097898439080434,0.5100158994644207
2,H: Low Carbon 2050 Mandate,2030,$125k-$150k,Asian,0.6875465405389776,0.7726048256722269,0.35603637156516754
3,H: Low Carbon 2050 Mandate,2030,$125k-$150k,Latinx/Hispanic,0.7050011876625025,0.7979731904357602,0.3739291800138594
4,H: Low Carbon 2050 Mandate,2030,$125k-$150k,Indigenous,0.727062040995148,0.7476290998928126,0.4203697528233768
5,H: Low Carbon 2050 Mandate,2030,$125k-$150k,Non-Latinx White,0.8510842611930151,0.9720362114431996,0.5119954753184167
0,H: Low Carbon 2050 Mandate,2030,>$150k,Total,0.7294831445635411,0.8928121769415323,0.371301179026094
1,H: Low Carbon 2050 Mandate,2030,>$150k,Black,1.062925571831796,1.222997685323123,0.5084309123196789
2,H: Low Carbon 2050 Mandate,2030,>$150k,Asian,0.6445290247282893,0.7629432338256676,0.29207186586606
3,H: Low Carbon 2050 Mandate,2030,>$150k,Latinx/Hispanic,0.7109953207171499,0.8705360346156916,0.3454418291242641
4,H: Low Carbon 2050 Mandate,2030,>$150k,Indigenous,0.7714307946297612,0.8162997822842877,0.4017547193993535
5,H: Low Carbon 2050 Mandate,2030,>$150k,Non-Latinx White,0.8181141270908944,1.0098630265572177,0.4252118550679349
0,H: Low Carbon 2050 Mandate,2035,<$25k,Total,0.6138882195040316,0.6501057657983205,0.5031747156608758
1,H: Low Carbon 2050 Mandate,2035,<$25k,Black,0.7377438318920846,0.794059975244773,0.5926488586586595
2,H: Low Carbon 2050 Mandate,2035,<$25k,Asian,0.4434056781557288,0.5216823331163204,0.3697922833310163
3,H: Low Carbon 2050 Mandate,2035,<$25k,Latinx/Hispanic,0.3373755200702439,0.4727704372508364,0.25967292348523746
4,H: Low Carbon 2050 Mandate,2035,<$25k,Indigenous,0.3429466693142428,0.40354716134440094,0.463549594195025
